FIPS,Year,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_Income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_Access,Park_Distance,Walkscore,Walkscore_Percentile,Tob_Retailer_Per_1000,Felony_Per_1000,GINI,SVI_Themes_Total,SVI_Flags,Housing_Violations_Per_1000,Voter Turnout,Turnout Quartile
36047097000,2016,1,1877,0.17,0.77,0.0,0.02,0.0,0.04,0.0,0.1,0.55,0.45,0.83,0.17,0.02,0.03,0.29,0.26,0.26,0.11,0.02,0.08,0.12,75781,0.08,0.14,0.86,0.05,0.18,0.08,0.72,0.22,0.01,0.11,3.063,0,1.396906464,1.2015,4,1,6,0.4395,0.3108,0,247,0.25,3
36047097400,2016,1,3297,0.09,0.79,0.0,0.03,0.0,0.09,0.0,0.12,0.58,0.42,0.86,0.14,0.05,0.05,0.31,0.14,0.17,0.09,0.19,0.00,0.18,65339,0.11,0.14,0.86,0.10,0.17,0.05,0.56,0.40,0.03,0.23,3.087,0,1.372805993,1.2871,4,3,21,0.32,0.9028,4,914,0.25,3
36047098200,2016,1,4040,0.05,0.8,0.0,0.0,0.0,0.14,0.01,0.23,0.86,0.14,0.94,0.06,0.03,0.03,0.46,0.15,0.1,0.02,0.22,0.11,0.42,21156,0.14,0.10,0.90,0.03,0.15,0.00,0.40,0.57,0.06,0.39,3.144,0,0.906880458,-0.5133,3,0,13,0.4807,0.9253,7,10,0.22,2
36047098400,2016,1,2243,0.02,0.96,0.0,0.02,0.0,0.0,0.0,0.02,0.52,0.48,0.86,0.14,0.01,0.03,0.29,0.23,0.23,0.1,0.09,0.04,0.24,82625,0.07,0.08,0.92,0.02,0.13,0.02,0.73,0.31,0.05,0.12,2.976,0,1.250316776,-0.5087,2,0,5,0.3916,0.6355,1,201,0.25,3
36047098600,2016,1,3419,0.02,0.92,0.0,0.02,0.0,0.03,0.01,0.06,0.44,0.56,0.78,0.22,0.02,0.05,0.33,0.19,0.26,0.06,0.09,0.10,0.06,66633,0.08,0.10,0.90,0.06,0.13,0.00,0.64,0.33,0.07,0.16,2.906,0,1.317517378,0.0851,3,0,6,0.3501,0.5584,2,107,0.25,3
36047098800,2016,1,3086,0.08,0.87,0.0,0.01,0.0,0.04,0.01,0.05,0.49,0.51,0.81,0.19,0.05,0.04,0.38,0.17,0.25,0.04,0.06,0.05,0.18,53854,0.09,0.07,0.93,0.02,0.09,0.02,0.69,0.32,0.04,0.14,2.771,1,1.333058611,1.0867,4,0,11,0.3849,0.8684,2,227,0.25,3
36047099000,2016,1,1582,0.01,0.91,0.0,0.01,0.0,0.05,0.02,0.05,0.44,0.56,0.74,0.26,0.0,0.07,0.36,0.11,0.28,0.05,0.13,0.06,0.20,58681,0.10,0.16,0.85,0.16,0.17,0.00,0.60,0.26,0.03,0.20,2.629,1,1.003751227,0.763,4,1,12,0.4336,0.7158,1,151,0.25,3
36047099200,2016,1,1960,0.09,0.84,0.02,0.01,0.0,0.0,0.04,0.07,0.49,0.51,0.83,0.17,0.02,0.07,0.22,0.25,0.3,0.06,0.08,0.11,0.19,68523,0.11,0.14,0.86,0.08,0.17,0.08,0.52,0.42,0.04,0.27,2.758,1,0.833964881,0.3745,3,1,11,0.4334,0.7465,0,,0.25,3
36047099400,2016,1,1910,0.04,0.86,0.01,0.0,0.0,0.08,0.0,0.1,0.53,0.47,0.82,0.18,0.01,0.01,0.29,0.25,0.24,0.09,0.09,0.09,0.15,67019,0.06,0.10,0.91,0.09,0.10,0.05,0.75,0.20,0.02,0.12,2.688,1,0.908934487,-0.4268,3,1,14,0.3689,0.3818,0,154,0.25,3
36047099600,2016,1,3755,0.04,0.93,0.0,0.02,0.0,0.0,0.0,0.02,0.47,0.53,0.84,0.16,0.02,0.06,0.24,0.2,0.25,0.09,0.12,0.08,0.06,77611,0.12,0.11,0.89,0.01,0.15,0.03,0.64,0.28,0.04,0.18,2.794,1,1.0200503,-1.0043,2,0,4,0.4166,0.7228,0,53,0.25,3
36047099800,2016,1,4207,0.04,0.93,0.0,0.02,0.0,0.0,0.02,0.03,0.44,0.56,0.79,0.21,0.02,0.03,0.33,0.2,0.28,0.07,0.06,0.08,0.13,67569,0.09,0.16,0.84,0.09,0.20,0.00,0.61,0.28,0.06,0.17,2.526,1,1.178407117,-3.1466,1,0,10,0.3923,0.4864,1,74,0.25,3
36047100400,2016,1,2799,0.07,0.88,0.02,0.02,0.0,0.0,0.02,0.03,0.48,0.52,0.8,0.2,0.01,0.05,0.28,0.22,0.32,0.09,0.03,0.02,0.10,68953,0.08,0.15,0.85,0.08,0.18,0.00,0.67,0.26,0.02,0.16,2.719,1,0.88509958,-3.6567,1,0,7,0.3637,0.3187,0,57,0.25,3
36047100600,2016,1,2673,0.03,0.88,0.0,0.02,0.0,0.01,0.05,0.04,0.49,0.51,0.86,0.14,0.01,0.03,0.27,0.14,0.31,0.1,0.11,0.11,0.13,59000,0.13,0.11,0.89,0.04,0.14,0.00,0.64,0.30,0.04,0.21,2.661,1,0.684208041,-3.0893,1,0,7,0.3983,0.479,2,173,0.25,3
36047100800,2016,1,2036,0.13,0.78,0.0,0.05,0.0,0.03,0.01,0.06,0.59,0.41,0.86,0.14,0.07,0.04,0.32,0.2,0.22,0.1,0.03,0.06,0.19,59375,0.14,0.10,0.90,0.00,0.13,0.02,0.68,0.30,0.05,0.16,2.524,0,0.71423696,-2.4661,1,0,6,0.4488,0.5402,0,67,0.25,3
36047101000,2016,1,2237,0.06,0.7,0.0,0.16,0.0,0.08,0.0,0.11,0.48,0.52,0.86,0.14,0.01,0.02,0.35,0.19,0.25,0.11,0.05,0.11,0.15,61033,0.14,0.13,0.87,0.09,0.16,0.00,0.72,0.23,0.03,0.12,2.583,0,0.737415772,-1.9115,2,0,9,0.4295,0.4788,0,94,0.25,3
36047101200,2016,1,2176,0.08,0.82,0.0,0.05,0.0,0.05,0.01,0.05,0.55,0.45,0.91,0.09,0.03,0.06,0.27,0.17,0.28,0.08,0.1,0.05,0.07,64811,0.10,0.15,0.85,0.15,0.17,0.00,0.65,0.28,0.03,0.15,2.629,0,1.039185838,0.0606,3,0,9,0.3675,0.5256,1,179,0.25,3
36047101400,2016,1,2387,0.03,0.91,0.0,0.03,0.0,0.03,0.01,0.04,0.45,0.55,0.88,0.12,0.04,0.02,0.24,0.23,0.27,0.09,0.09,0.04,0.12,70833,0.09,0.06,0.94,0.02,0.09,0.00,0.73,0.26,0.04,0.14,2.642,0,1.134398441,-0.6296,2,0,6,0.3864,0.5637,0,47,0.25,3
36047101600,2016,1,1471,0.05,0.88,0.0,0.05,0.0,0.01,0.02,0.01,0.6,0.4,0.89,0.11,0.01,0.02,0.16,0.33,0.28,0.07,0.11,0.06,0.05,97679,0.10,0.10,0.90,0.04,0.13,0.00,0.77,0.21,0.04,0.07,2.739,0,1.182778129,-2.2113,2,0,3,0.3054,0.2892,0,,0.25,3
36047101800,2016,1,1642,0.04,0.91,0.0,0.0,0.0,0.04,0.02,0.05,0.62,0.38,0.97,0.03,0.01,0.01,0.15,0.2,0.4,0.15,0.04,0.00,0.02,85388,0.03,0.06,0.94,0.02,0.08,0.00,0.90,0.11,0.03,0.01,2.776,0,1.05484175,-4.1599,1,0,14,0.3645,0.1675,0,,0.22,2
36047102000,2016,1,2164,0.11,0.85,0.0,0.02,0.0,0.0,0.01,0.04,0.49,0.51,0.89,0.11,0.02,0.05,0.21,0.21,0.34,0.14,0.04,0.06,0.13,94405,0.14,0.07,0.93,0.00,0.11,0.04,0.72,0.24,0.08,0.12,2.683,0,0.805950488,-3.1752,1,0,6,0.3636,0.4903,0,,0.25,3
36047102200,2016,1,2150,0.08,0.71,0.0,0.18,0.0,0.02,0.02,0.03,0.5,0.5,0.81,0.19,0.02,0.02,0.25,0.22,0.27,0.09,0.11,0.07,0.12,53984,0.08,0.10,0.90,0.03,0.14,0.01,0.63,0.31,0.05,0.20,2.556,0,0.635453404,-2.8506,1,1,9,0.4104,0.7741,0,191,0.25,3
36047102400,2016,1,1985,0.05,0.83,0.0,0.09,0.0,0.02,0.0,0.03,0.49,0.51,0.83,0.17,0.01,0.0,0.25,0.27,0.29,0.08,0.09,0.07,0.06,57533,0.13,0.10,0.90,0.00,0.16,0.00,0.65,0.29,0.05,0.17,2.523,0,0.399981857,-3.6998,1,0,8,0.3122,0.493,0,104,0.25,3
36047102600,2016,1,2852,0.03,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.42,0.58,0.81,0.19,0.01,0.06,0.36,0.13,0.25,0.1,0.09,0.07,0.04,69574,0.06,0.09,0.91,0.00,0.14,0.00,0.65,0.32,0.05,0.19,2.608,1,0.690629905,-4.3783,1,0,7,0.3696,0.4814,1,40,0.25,3
36047102800,2016,1,1523,0.02,0.91,0.0,0.06,0.0,0.01,0.0,0.03,0.51,0.49,0.8,0.2,0.01,0.03,0.2,0.24,0.3,0.14,0.09,0.00,0.10,70924,0.13,0.17,0.83,0.00,0.24,0.00,0.67,0.20,0.06,0.09,2.606,0,0.094629548,-4.598,1,1,19,0.3634,0.6502,2,,0.25,3
36047103400,2016,1,3697,0.17,0.62,0.07,0.0,0.0,0.11,0.03,0.23,0.85,0.15,0.97,0.03,0.03,0.05,0.26,0.24,0.23,0.01,0.18,0.14,0.49,17092,0.32,0.08,0.92,0.01,0.13,0.00,0.28,0.71,0.05,0.51,2.498,0,0.400417879,-5.1109,1,0,16,0.4805,0.955,8,,0.25,3
36047105801,2016,1,6654,0.34,0.53,0.0,0.02,0.0,0.08,0.02,0.21,0.67,0.33,0.93,0.07,0.04,0.04,0.3,0.18,0.18,0.12,0.15,0.22,0.34,27552,0.12,0.04,0.96,0.00,0.07,0.00,0.55,0.48,0.04,0.23,3.226,0,,-3.733,1,0,6,0.4936,0.959,3,,0.22,2
36047105804,2016,1,6200,0.31,0.55,0.01,0.04,0.0,0.07,0.02,0.22,0.71,0.29,0.95,0.05,0.04,0.03,0.29,0.18,0.22,0.12,0.12,0.24,0.30,27724,0.19,0.06,0.95,0.04,0.08,0.01,0.43,0.59,0.05,0.27,2.92,0,,-3.946,1,0,9,0.4334,0.9361,4,,0.22,2
36047107000,2016,1,913,0.12,0.85,0.0,0.0,0.0,0.0,0.02,0.17,0.78,0.22,0.96,0.04,0.05,0.04,0.4,0.17,0.14,0.15,0.05,0.08,0.14,66563,0.08,0.05,0.95,0.00,0.07,0.00,0.77,0.32,0.03,0.13,2.993,0,,-2.1011,2,1,175,0.3185,0.4191,1,,0.22,2
36047107800,2016,1,3704,0.04,0.91,0.0,0.0,0.0,0.02,0.02,0.09,0.6,0.4,0.93,0.07,0.02,0.02,0.32,0.21,0.25,0.09,0.1,0.06,0.05,60319,0.13,0.10,0.90,0.04,0.13,0.00,0.78,0.29,0.02,0.09,3.749,0,1.21126125,-0.1086,3,0,7,0.4262,0.5883,1,172,0.22,2
36047109800,2016,1,2054,0.09,0.82,0.01,0.02,0.0,0.05,0.0,0.09,0.68,0.32,0.83,0.17,0.03,0.07,0.3,0.19,0.29,0.03,0.08,0.03,0.23,45714,0.20,0.11,0.89,0.07,0.13,0.00,0.43,0.52,0.02,0.41,4.865,0,1.30285819,1.0175,4,1,37,0.4519,0.9018,3,268,0.22,2
36047110400,2016,1,4725,0.04,0.82,0.0,0.0,0.0,0.13,0.01,0.21,0.72,0.28,0.9,0.1,0.03,0.03,0.4,0.2,0.14,0.04,0.15,0.05,0.25,34462,0.08,0.09,0.91,0.02,0.13,0.04,0.50,0.46,0.04,0.31,5.681,0,,-0.243,3,3,41,0.4858,0.8597,1,,0.22,2
36047110600,2016,1,4513,0.08,0.81,0.0,0.0,0.0,0.1,0.01,0.24,0.86,0.14,0.95,0.05,0.05,0.03,0.33,0.23,0.16,0.0,0.19,0.05,0.36,27846,0.18,0.09,0.91,0.01,0.15,0.00,0.34,0.65,0.04,0.45,3.958,0,1.323223145,-1.1358,2,0,13,0.4755,0.9311,8,6,0.22,2
36047111000,2016,1,3536,0.1,0.83,0.01,0.0,0.0,0.05,0.01,0.22,0.87,0.13,0.92,0.08,0.09,0.04,0.3,0.17,0.1,0.02,0.28,0.05,0.43,20675,0.26,0.10,0.90,0.10,0.12,0.02,0.32,0.66,0.02,0.51,7.961,0,1.413027893,0.0009,3,0,7,0.5659,0.9495,9,,0.22,2
36047111600,2016,1,3406,0.16,0.76,0.0,0.0,0.0,0.08,0.0,0.21,0.79,0.21,0.84,0.16,0.03,0.02,0.46,0.2,0.08,0.04,0.18,0.04,0.39,36463,0.10,0.07,0.94,0.00,0.12,0.02,0.40,0.59,0.04,0.44,7.417,0,,-0.0918,3,0,24,0.4767,0.9827,6,686,0.22,2
36047111800,2016,1,2735,0.1,0.87,0.01,0.0,0.0,0.0,0.01,0.1,0.74,0.26,0.92,0.08,0.01,0.02,0.56,0.11,0.14,0.02,0.13,0.02,0.41,30564,0.23,0.06,0.94,0.00,0.09,0.00,0.44,0.57,0.04,0.41,3.773,0,1.597681856,0.7806,4,1,18,0.5885,0.8814,7,708,0.22,2
36047112000,2016,1,3552,0.18,0.75,0.0,0.0,0.0,0.06,0.0,0.31,0.68,0.32,0.84,0.16,0.01,0.04,0.44,0.18,0.15,0.04,0.14,0.13,0.38,26719,0.14,0.10,0.90,0.02,0.14,0.04,0.59,0.39,0.05,0.22,3.656,0,1.57135661,1.3464,4,1,15,0.5471,0.9212,4,584,0.22,2
36047112200,2016,1,3456,0.13,0.79,0.0,0.01,0.0,0.06,0.0,0.17,0.61,0.39,0.79,0.21,0.02,0.08,0.31,0.16,0.12,0.03,0.27,0.03,0.36,29950,0.08,0.17,0.83,0.10,0.23,0.00,0.35,0.55,0.05,0.40,3.586,0,1.601439356,1.4883,4,1,21,0.5054,0.8657,5,714,0.22,2
36047112400,2016,1,3361,0.03,0.93,0.0,0.0,0.0,0.04,0.0,0.09,0.77,0.23,0.92,0.08,0.02,0.01,0.4,0.21,0.22,0.07,0.08,0.02,0.35,40580,0.08,0.05,0.95,0.02,0.07,0.00,0.53,0.54,0.03,0.35,3.358,0,1.410208687,2.0885,4,2,22,0.4883,0.8882,3,965,0.22,2
36047112600,2016,1,3936,0.13,0.76,0.0,0.0,0.0,0.1,0.0,0.27,0.61,0.39,0.84,0.16,0.03,0.08,0.42,0.12,0.11,0.02,0.23,0.05,0.32,38902,0.19,0.18,0.82,0.08,0.24,0.00,0.36,0.53,0.04,0.39,3.221,0,1.001065425,2.9394,5,3,18,0.4498,0.869,4,748,0.22,2
36047112800,2016,1,3898,0.08,0.79,0.0,0.02,0.0,0.1,0.01,0.18,0.62,0.38,0.79,0.21,0.02,0.03,0.42,0.14,0.22,0.02,0.14,0.09,0.32,38235,0.17,0.15,0.85,0.04,0.21,0.04,0.38,0.52,0.04,0.40,3.486,0,1.563680788,1.8032,4,2,17,0.4897,0.8094,4,444,0.22,2
36047113000,2016,1,4347,0.06,0.81,0.0,0.0,0.0,0.07,0.05,0.22,0.63,0.37,0.86,0.14,0.03,0.03,0.48,0.13,0.12,0.04,0.16,0.02,0.46,28500,0.17,0.06,0.94,0.01,0.10,0.06,0.42,0.57,0.03,0.48,3.458,0,1.332646639,2.0627,4,0,12,0.5287,0.8375,6,841,0.22,2
36047113200,2016,1,2011,0.15,0.81,0.0,0.0,0.0,0.03,0.01,0.32,0.54,0.46,0.89,0.11,0.02,0.04,0.37,0.21,0.18,0.02,0.17,0.04,0.11,53587,0.08,0.13,0.87,0.05,0.17,0.00,0.63,0.30,0.04,0.18,4.005,0,1.473476093,1.9991,4,0,22,0.3937,0.5293,1,698,0.22,2
36047113400,2016,1,3000,0.1,0.66,0.0,0.0,0.0,0.2,0.03,0.39,0.82,0.18,0.89,0.11,0.04,0.06,0.38,0.12,0.08,0.03,0.3,0.09,0.52,17308,0.22,0.11,0.89,0.05,0.16,0.00,0.31,0.65,0.01,0.52,3.106,0,0.887041977,4.2575,5,1,18,0.5856,0.9887,9,389,0.22,2
36047114201,2016,1,1855,0.52,0.21,0.0,0.0,0.0,0.23,0.04,0.69,0.68,0.32,0.81,0.19,0.03,0.02,0.29,0.14,0.11,0.12,0.28,0.19,0.24,37048,0.08,0.16,0.84,0.06,0.23,0.00,0.46,0.47,0.08,0.30,3.187,0,1.334378393,1.9772,4,0,23,0.4261,0.7838,3,260,0.16,1
36047114202,2016,1,2212,0.26,0.5,0.0,0.01,0.0,0.22,0.02,0.56,0.7,0.3,0.88,0.12,0.03,0.04,0.32,0.2,0.16,0.03,0.21,0.11,0.23,36333,0.13,0.19,0.81,0.06,0.26,0.01,0.52,0.36,0.01,0.24,2.977,0,1.275415783,-0.2735,3,0,12,0.4,0.8752,1,407,0.16,1
36047114400,2016,1,2700,0.18,0.65,0.0,0.0,0.0,0.16,0.02,0.35,0.77,0.23,0.87,0.13,0.03,0.02,0.36,0.18,0.14,0.03,0.24,0.03,0.56,24333,0.12,0.12,0.88,0.07,0.17,0.02,0.35,0.62,0.01,0.49,3.027,0,,4.493,5,2,29,0.4684,0.9602,7,646,0.19,1
36047114600,2016,1,3088,0.3,0.3,0.01,0.02,0.0,0.34,0.02,0.68,0.58,0.42,0.79,0.21,0.06,0.02,0.21,0.18,0.17,0.04,0.31,0.23,0.32,31477,0.11,0.14,0.86,0.05,0.21,0.00,0.36,0.57,0.04,0.40,2.994,0,1.39954803,2.1373,4,3,24,0.4344,0.9802,6,464,0.16,1
36047115000,2016,1,2804,0.13,0.54,0.05,0.04,0.0,0.18,0.05,0.4,0.66,0.34,0.8,0.2,0.05,0.0,0.32,0.11,0.17,0.04,0.3,0.14,0.37,33438,0.19,0.15,0.85,0.10,0.19,0.00,0.48,0.45,0.06,0.28,3.076,0,1.470204353,2.5385,5,1,12,0.4665,0.8461,5,718,0.19,1
36047115200,2016,1,3092,0.11,0.67,0.0,0.03,0.0,0.19,0.01,0.32,0.65,0.35,0.85,0.15,0.06,0.03,0.33,0.1,0.14,0.04,0.31,0.13,0.42,27155,0.11,0.15,0.85,0.06,0.22,0.09,0.30,0.59,0.03,0.46,3.029,0,1.051060311,3.4586,5,4,21,0.5507,0.9059,5,706,0.19,1
36047115600,2016,1,4397,0.09,0.67,0.0,0.02,0.0,0.2,0.03,0.38,0.69,0.31,0.82,0.18,0.07,0.02,0.29,0.17,0.16,0.01,0.28,0.09,0.55,14154,0.20,0.12,0.88,0.02,0.21,0.00,0.33,0.63,0.03,0.47,3.184,0,0.696864153,4.0583,5,1,20,0.6,0.9315,8,214,0.22,2
36047115800,2016,1,2849,0.17,0.73,0.01,0.0,0.0,0.07,0.03,0.31,0.57,0.43,0.83,0.17,0.09,0.03,0.35,0.15,0.23,0.03,0.12,0.03,0.23,43806,0.21,0.23,0.77,0.17,0.29,0.00,0.47,0.36,0.03,0.22,3.162,0,0.653427386,3.6093,5,0,17,0.4477,0.8125,2,977,0.22,2
36047116000,2016,1,1915,0.09,0.64,0.0,0.01,0.0,0.2,0.05,0.37,0.69,0.31,0.85,0.15,0.05,0.04,0.35,0.11,0.11,0.09,0.25,0.11,0.36,24766,0.07,0.16,0.84,0.16,0.19,0.00,0.28,0.60,0.05,0.44,3.108,0,1.052567669,3.0583,5,0,16,0.4679,0.8612,3,339,0.22,2
36047116200,2016,1,2086,0.04,0.9,0.01,0.0,0.0,0.05,0.0,0.11,0.65,0.35,0.84,0.16,0.01,0.04,0.36,0.2,0.24,0.06,0.09,0.04,0.23,46463,0.11,0.11,0.89,0.00,0.16,0.03,0.56,0.41,0.03,0.28,3.138,0,1.67996683,2.3461,5,0,16,0.4257,0.546,1,479,0.22,2
36047116400,2016,1,2929,0.13,0.78,0.0,0.02,0.0,0.05,0.03,0.27,0.62,0.38,0.87,0.13,0.04,0.03,0.45,0.18,0.14,0.03,0.14,0.07,0.26,38137,0.16,0.14,0.86,0.03,0.22,0.00,0.46,0.48,0.06,0.31,3.159,0,1.769671549,1.7922,4,2,45,0.494,0.8432,2,460,0.22,2
36047116600,2016,1,2721,0.22,0.7,0.0,0.01,0.0,0.06,0.02,0.32,0.67,0.33,0.83,0.17,0.01,0.01,0.53,0.16,0.12,0.04,0.13,0.07,0.42,30060,0.17,0.18,0.82,0.14,0.22,0.00,0.49,0.40,0.01,0.28,3.069,0,2.021700313,2.2304,5,2,17,0.5383,0.8026,7,463,0.16,1
36047116800,2016,1,1545,0.36,0.43,0.01,0.11,0.0,0.1,0.0,0.46,0.51,0.49,0.68,0.32,0.04,0.0,0.56,0.06,0.14,0.03,0.12,0.16,0.37,26921,0.10,0.16,0.84,0.00,0.23,0.00,0.41,0.45,0.02,0.37,3.03,0,1.518313996,1.196,4,2,34,0.5296,0.7789,5,397,0.16,1
36047117000,2016,1,1817,0.25,0.41,0.0,0.02,0.0,0.28,0.04,0.51,0.6,0.4,0.76,0.24,0.02,0.08,0.38,0.17,0.08,0.01,0.25,0.18,0.23,37463,0.15,0.15,0.86,0.00,0.21,0.18,0.32,0.57,0.06,0.46,2.955,0,1.359137437,1.885,4,4,23,0.4483,0.8674,4,750,0.19,1
36047117201,2016,1,2546,0.25,0.18,0.0,0.04,0.01,0.44,0.08,0.76,0.52,0.48,0.8,0.2,0.05,0.0,0.29,0.16,0.15,0.0,0.34,0.13,0.26,48897,0.08,0.16,0.84,0.07,0.22,0.00,0.41,0.53,0.05,0.35,2.968,0,1.383518516,0.3686,3,1,22,0.4667,0.802,2,190,0.16,1
36047117202,2016,1,3107,0.51,0.36,0.0,0.03,0.0,0.1,0.0,0.61,0.62,0.38,0.87,0.13,0.03,0.02,0.41,0.14,0.2,0.02,0.18,0.13,0.16,45938,0.09,0.10,0.90,0.01,0.17,0.00,0.54,0.40,0.06,0.27,3.051,0,1.408782956,-0.1855,3,0,14,0.4722,0.8278,2,586,0.16,1
36047117400,2016,1,3956,0.61,0.23,0.0,0.09,0.01,0.05,0.01,0.71,0.53,0.47,0.78,0.22,0.03,0.05,0.5,0.08,0.13,0.04,0.16,0.13,0.30,49472,0.07,0.18,0.82,0.01,0.24,0.14,0.45,0.43,0.03,0.31,3.048,0,1.542245724,0.4501,3,2,14,0.4366,0.8018,2,313,0.16,1
36047117601,2016,1,3116,0.55,0.25,0.0,0.02,0.0,0.17,0.01,0.74,0.53,0.47,0.7,0.3,0.02,0.03,0.49,0.08,0.14,0.03,0.21,0.13,0.23,43000,0.09,0.16,0.85,0.01,0.23,0.16,0.38,0.50,0.04,0.38,3.1,0,1.773364465,0.3113,3,1,9,0.4384,0.9187,3,607,0.16,1
36047117602,2016,1,2911,0.37,0.23,0.0,0.02,0.0,0.33,0.05,0.75,0.49,0.51,0.68,0.32,0.06,0.03,0.45,0.15,0.13,0.02,0.16,0.23,0.29,31543,0.08,0.14,0.86,0.02,0.20,0.04,0.42,0.54,0.03,0.38,3.183,0,1.74610513,0.7824,4,1,12,0.4963,0.8042,3,425,0.16,1
36047117800,2016,1,1693,0.35,0.4,0.0,0.12,0.0,0.11,0.01,0.56,0.48,0.52,0.68,0.32,0.06,0.04,0.37,0.12,0.16,0.01,0.24,0.13,0.39,36555,0.07,0.18,0.82,0.04,0.25,0.00,0.35,0.50,0.03,0.41,3.233,0,1.917362712,2.0158,4,1,18,0.5037,0.8391,4,475,0.16,1
36047118000,2016,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.568,0,,-1.1836,2,,,,,,,0.16,1
36047118201,2016,1,3081,0.36,0.33,0.0,0.03,0.0,0.26,0.02,0.65,0.54,0.46,0.78,0.22,0.04,0.03,0.41,0.18,0.11,0.03,0.19,0.14,0.32,35789,0.06,0.13,0.87,0.01,0.20,0.00,0.43,0.47,0.04,0.38,3.099,0,1.582849524,0.8857,4,0,9,0.4676,0.7186,2,261,0.16,1
36047118202,2016,1,2642,0.57,0.27,0.0,0.05,0.0,0.08,0.02,0.72,0.62,0.38,0.9,0.1,0.03,0.03,0.38,0.14,0.19,0.05,0.18,0.14,0.32,43385,0.09,0.12,0.88,0.05,0.16,0.03,0.56,0.36,0.03,0.26,3.111,0,1.437987886,0.9063,4,1,10,0.5551,0.7578,1,879,0.16,1
36047118400,2016,1,5079,0.43,0.27,0.0,0.14,0.0,0.13,0.03,0.56,0.39,0.61,0.65,0.35,0.03,0.03,0.51,0.12,0.09,0.01,0.2,0.22,0.26,47204,0.06,0.14,0.86,0.03,0.18,0.09,0.41,0.47,0.04,0.38,3.127,0,1.683182254,2.0834,4,1,9,0.434,0.6846,2,423,0.16,1
36047118600,2016,1,2896,0.5,0.27,0.01,0.08,0.0,0.09,0.04,0.61,0.58,0.42,0.79,0.21,0.02,0.02,0.49,0.09,0.13,0.01,0.24,0.09,0.36,42446,0.13,0.20,0.80,0.06,0.25,0.39,0.45,0.38,0.02,0.32,3.217,0,1.967033591,2.0781,4,1,13,0.4764,0.8913,5,561,0.16,1
36047118800,2016,1,4385,0.27,0.55,0.0,0.1,0.0,0.07,0.01,0.32,0.48,0.52,0.71,0.29,0.01,0.03,0.47,0.1,0.1,0.01,0.27,0.10,0.43,26962,0.09,0.20,0.80,0.10,0.24,0.13,0.41,0.41,0.04,0.33,3.291,0,2.059724512,1.9541,4,1,15,0.5814,0.8443,4,803,0.16,1
36047119000,2016,1,2528,0.37,0.4,0.0,0.03,0.0,0.19,0.02,0.5,0.57,0.43,0.8,0.2,0.02,0.01,0.52,0.07,0.08,0.03,0.27,0.09,0.45,31926,0.13,0.16,0.84,0.05,0.23,0.13,0.41,0.47,0.02,0.38,3.167,0,2.033848522,2.1604,5,2,20,0.4919,0.8894,6,705,0.16,1
36047119200,2016,1,3073,0.33,0.51,0.0,0.06,0.0,0.07,0.02,0.46,0.68,0.32,0.88,0.12,0.02,0.04,0.45,0.18,0.13,0.02,0.16,0.04,0.50,29087,0.10,0.09,0.91,0.00,0.16,0.06,0.33,0.60,0.03,0.52,3.103,0,1.843748514,2.0826,4,2,18,0.514,0.8703,6,295,0.16,1
36047119400,2016,1,3827,0.21,0.76,0.01,0.0,0.0,0.01,0.01,0.27,0.65,0.35,0.86,0.14,0.05,0.05,0.38,0.12,0.21,0.06,0.14,0.01,0.32,37981,0.10,0.07,0.93,0.01,0.11,0.00,0.56,0.45,0.02,0.33,3.378,0,1.832317876,1.7388,4,1,19,0.487,0.8488,4,716,0.22,2
36047119600,2016,1,4872,0.19,0.62,0.01,0.14,0.0,0.03,0.01,0.24,0.59,0.41,0.83,0.17,0.02,0.04,0.48,0.11,0.15,0.04,0.16,0.15,0.29,33043,0.06,0.15,0.85,0.05,0.20,0.04,0.45,0.45,0.02,0.36,3.437,0,1.967588954,1.856,4,3,24,0.4848,0.7795,2,408,0.22,2
36047119800,2016,1,3120,0.31,0.47,0.0,0.02,0.0,0.15,0.05,0.51,0.74,0.26,0.88,0.12,0.04,0.01,0.33,0.18,0.16,0.07,0.21,0.06,0.28,37938,0.14,0.21,0.79,0.07,0.30,0.13,0.31,0.50,0.04,0.43,3.051,0,,3.2575,5,2,39,0.4391,0.9408,5,657,0.19,1
