FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36047079802,1,5956,0.18,0.69,0,0.06,0,0.04,0.03,0.09,0.48,0.52,0.77,0.23,0.03,0.03,0.26,0.16,0.38,0.07,0.09,0.07,0.17,53221,0.16,0.21,0.79,0.08,0.26,0.05,0.51,0.33,0.02,0.22,4.206,0,X,-1.1884,2,0,75,0.3895,0.6825,3,0.2539,1.1229,0.25,3,
36047080000,1,3797,0.22,0.72,0,0.02,0,0.01,0.02,0.06,0.63,0.37,0.87,0.13,0,0.05,0.27,0.19,0.19,0.24,0.07,0.05,0.19,55833,0.12,0.1,0.9,0.03,0.15,0.01,0.6,0.38,0.07,0.2,3.409,0,0.899868173,-0.1286,3,1,90,0.5092,0.7459,0,0.1583,0.8525,0.25,3,
36047080200,1,5031,0.08,0.76,0.008,0.02,0,0.1,0.02,0.15,0.55,0.45,0.8,0.2,0.01,0.06,0.29,0.2,0.24,0.11,0.1,0.09,0.22,41607,0.13,0.11,0.89,0.05,0.15,0,0.56,0.4,0.08,0.21,3.91,0,1.07312806,0.4443,3,1,135,0.5041,0.8036,1,0.1979,1.1146,0.25,3,
36047080400,1,3282,0.09,0.81,0,0.05,0,0.04,0.01,0.07,0.55,0.45,0.76,0.24,0.04,0.08,0.29,0.19,0.23,0.06,0.11,0.04,0.29,31941,0.16,0.21,0.79,0.04,0.29,0.07,0.41,0.45,0.03,0.32,3.533,0,1.09048123,-0.2569,3,2,73,0.6064,0.8729,2,0.0577,0.3908,0.25,3,
36047080600,1,4241,0.47,0.5,0,0.02,0,0.01,0,0.03,0.64,0.36,0.84,0.16,0.02,0.03,0.32,0.2,0.17,0.12,0.14,0.08,0.29,39194,0.1,0.08,0.92,0,0.15,0,0.38,0.58,0.06,0.46,3.26,0,1.05157492,0.2083,3,1,68,0.425,0.8517,1,0.1006,0.4205,0.25,3,
36047080800,1,1256,0.08,0.66,0,0.13,0,0.12,0.01,0.14,0.5,0.5,0.75,0.25,0.11,0.02,0.33,0.11,0.1,0.03,0.31,0.58,0.71,9829,0.63,0.07,0.93,0,0.11,0.04,0.06,0.93,0.12,0.42,3.42,0,X,0.3683,3,0,130,0.31,0.9709,10,0.0016,0.0231,0.25,3,
36047081000,1,2194,0.13,0.78,0,0.04,0,0.02,0.03,0.05,0.68,0.32,0.91,0.09,0.01,0.01,0.36,0.23,0.24,0.1,0.05,0.03,0.25,40698,0.11,0.08,0.92,0.03,0.13,0.02,0.57,0.4,0.06,0.26,3.333,0,1.130977404,0.2108,3,2,52,0.4788,0.8045,0,0.0231,0.1105,0.25,3,
36047081400,1,2801,0,0.91,0,0.04,0.005,0.03,0.01,0.03,0.48,0.52,0.82,0.18,0.03,0.02,0.37,0.22,0.23,0.05,0.09,0.04,0.24,48415,0.16,0.15,0.85,0,0.24,0.05,0.57,0.38,0.08,0.17,5.761,0,1.355254603,0.9456,4,1,65,0.4629,0.8212,1,0.0478,0.2770,0.25,3,
36047081600,1,2852,0.01,0.89,0,0.04,0,0.03,0.03,0.07,0.43,0.57,0.78,0.22,0.01,0.03,0.42,0.19,0.15,0.1,0.1,0.06,0.21,45125,0.11,0.13,0.88,0.06,0.17,0.07,0.43,0.49,0.05,0.36,6.932,0,1.393073587,0.7012,4,1,78,0.4228,0.8538,2,0.0857,0.4864,0.25,3,
36047081800,1,4409,0.05,0.83,0,0.03,0,0.08,0.01,0.15,0.44,0.56,0.71,0.29,0.02,0.03,0.29,0.19,0.24,0.1,0.14,0.02,0.3,44954,0.08,0.14,0.86,0.01,0.18,0.12,0.44,0.48,0.02,0.36,8.124,0,1.381459721,0.9401,4,1,104,0.4241,0.855,2,0.1369,0.6381,0.25,3,
36047082000,1,4856,0.05,0.84,0,0.02,0,0.04,0.05,0.09,0.46,0.54,0.73,0.27,0.02,0.02,0.36,0.22,0.14,0.04,0.2,0.07,0.23,36472,0.14,0.16,0.84,0.03,0.24,0.04,0.45,0.44,0.05,0.29,7.166,0,1.339023101,1.0796,4,2,167,0.6111,0.8179,2,0.3529,1.6109,0.25,3,
36047082200,1,7608,0.09,0.85,0,0.01,0,0.03,0.03,0.12,0.5,0.5,0.78,0.22,0.01,0.03,0.33,0.24,0.18,0.05,0.15,0.12,0.21,38997,0.09,0.15,0.85,0,0.23,0.08,0.45,0.45,0.02,0.3,7.095,0,1.293700378,1.0664,4,1,131,0.4631,0.9033,0,0.4782,2.1385,0.25,3,
36047082400,1,4323,0.04,0.87,0,0.01,0,0.06,0.03,0.13,0.49,0.51,0.79,0.21,0.02,0.06,0.45,0.13,0.22,0.03,0.08,0.08,0.21,44432,0.17,0.18,0.82,0.02,0.27,0.03,0.41,0.45,0.03,0.34,3.685,0,1.480944104,1.5135,4,1,162,0.4638,0.7999,1,0.1550,0.6595,0.25,3,
36047082600,1,4880,0.07,0.87,0.005,0.01,0,0.03,0.02,0.07,0.49,0.51,0.81,0.19,0.03,0.05,0.31,0.25,0.19,0.06,0.11,0.09,0.19,44120,0.15,0.13,0.87,0.04,0.19,0.01,0.46,0.49,0.07,0.27,3.303,0,1.452416355,1.2887,4,1,144,0.467,0.8135,2,0.1665,1.0008,0.24,3,
36047082800,1,3627,0.07,0.86,0.005,0.04,0,0.03,0,0.13,0.52,0.48,0.83,0.17,0.02,0.02,0.37,0.15,0.26,0.09,0.09,0.11,0.16,47269,0.07,0.12,0.88,0.12,0.15,0,0.53,0.39,0.02,0.27,3.017,0,1.359319271,1.0468,4,4,154,0.3921,0.8001,1,0.2490,1.3553,0.24,3,
36047083000,1,6023,0.02,0.89,0,0.03,0,0.03,0.03,0.04,0.3,0.7,0.67,0.33,0.01,0.05,0.41,0.16,0.22,0.1,0.04,0.05,0.11,45598,0.04,0.15,0.85,0.1,0.17,0.11,0.44,0.47,0.03,0.36,3.07,0,0.941854405,0.2836,3,0,164,0.3969,0.7479,1,0.1467,0.8706,0.25,3,
36047083200,1,2341,0.03,0.91,0,0.03,0,0.01,0.02,0.02,0.45,0.55,0.84,0.16,0.02,0.02,0.3,0.21,0.22,0.11,0.11,0.01,0.04,62083,0.1,0.11,0.89,0,0.18,0,0.58,0.39,0.11,0.18,3.084,0,0.667703996,-0.4011,3,1,55,0.3589,0.6302,0,0.0297,0.1434,0.25,3,
36047083400,1,1654,0.05,0.93,0,0,0,0,0.02,0.03,0.49,0.51,0.93,0.07,0.02,0.02,0.34,0.27,0.25,0.06,0.04,0.01,0.13,57708,0.11,0.07,0.94,0,0.11,0,0.71,0.33,0.07,0.12,2.906,0,0.510058933,-0.5625,3,1,40,0.3659,0.3453,0,0.0099,0.0313,0.25,3,
36047083600,1,2005,0.02,0.92,0,0.03,0,0,0.03,0.01,0.43,0.57,0.82,0.18,0.02,0.04,0.37,0.15,0.25,0.1,0.07,0.02,0.09,58068,0.11,0.12,0.88,0.09,0.15,0.02,0.7,0.34,0.04,0.12,2.728,0,0.676375827,-1.2951,2,1,62,0.4365,0.6617,1,0.0148,0.0709,0.25,3,
36047083800,1,2407,0.06,0.93,0,0,0,0.01,0,0.06,0.5,0.5,0.91,0.09,0.03,0.03,0.3,0.23,0.28,0.08,0.06,0.02,0.04,66618,0.06,0.05,0.96,0,0.07,0,0.7,0.32,0.12,0.11,2.884,0,0.717349647,-1.1392,2,0,55,0.4013,0.4146,0,0.0181,0.0841,0.25,3,
36047084000,1,2267,0.06,0.84,0,0.01,0,0.08,0.01,0.12,0.48,0.52,0.89,0.11,0.02,0.08,0.33,0.21,0.21,0.08,0.06,0.11,0.07,51331,0.09,0.07,0.93,0.04,0.09,0.02,0.6,0.41,0.08,0.23,2.83,0,1.274293188,-0.4724,3,2,58,0.4074,0.7517,0,0.0148,0.1402,0.25,3,
36047084600,1,1704,0.02,0.92,0.012,0,0,0.04,0.01,0.06,0.43,0.57,0.84,0.16,0,0.07,0.41,0.18,0.19,0.09,0.05,0.06,0.21,48182,0.07,0.11,0.89,0.07,0.16,0.02,0.53,0.47,0.09,0.24,2.915,0,1.811756921,0.0352,3,2,56,0.4535,0.6002,2,0.0148,0.0214,0.25,3,
36047084800,1,1609,0,0.97,0.016,0.01,0,0,0,0.01,0.42,0.58,0.8,0.2,0.03,0.03,0.38,0.18,0.18,0.12,0.09,0.03,0.19,52232,0.12,0.15,0.85,0.03,0.24,0,0.52,0.41,0.07,0.21,3.014,0,1.404422418,-0.1431,3,2,42,0.4212,0.5648,1,0.0115,0.0643,0.25,3,
36047085000,1,1600,0.01,0.98,0,0,0,0,0.01,0.05,0.57,0.43,0.92,0.08,0,0.01,0.41,0.18,0.28,0.09,0.02,0,0.11,75417,0.07,0.09,0.91,0.03,0.13,0.02,0.64,0.41,0.04,0.21,2.994,0,1.23331311,-0.2484,3,0,58,0.3881,0.5646,1,0.0016,0.0066,0.25,3,
36047085200,1,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-,0,0,1,-,0,-,1,1,0,0,2.804,0,X,0.063,4,0,12,-,X,X,X,X,0.25,3,
36047085400,1,1941,0.01,0.91,0,0.01,0,0.02,0.06,0.07,0.45,0.55,0.85,0.15,0.03,0.02,0.33,0.2,0.28,0.08,0.06,0.06,0.08,39819,0.1,0.08,0.92,0,0.14,0,0.56,0.43,0.07,0.26,3.032,0,1.21121642,0.0293,3,0,59,0.4032,0.5297,1,0.0148,0.0775,0.25,3,
36047085600,1,3290,0.01,0.91,0,0.01,0,0.05,0.02,0.09,0.37,0.63,0.73,0.27,0.01,0.03,0.34,0.17,0.25,0.09,0.1,0.06,0.1,52554,0.1,0.27,0.73,0.11,0.36,0.02,0.48,0.32,0.08,0.13,3.651,0,1.437490228,0.7414,4,1,57,0.3609,0.5408,1,0.0643,0.3660,0.25,3,
36047085800,1,2378,0.02,0.91,0,0.03,0,0.05,0,0.06,0.47,0.53,0.85,0.15,0.01,0.03,0.37,0.21,0.19,0.06,0.14,0.07,0.15,52083,0.06,0.11,0.89,0.04,0.17,0.05,0.51,0.45,0.08,0.23,3.631,0,1.424557598,0.7405,4,1,44,0.3755,0.7537,1,0.0264,0.1764,0.25,3,
36047086000,1,3691,0.01,0.91,0,0.01,0,0.05,0.02,0.13,0.47,0.53,0.79,0.21,0.02,0.03,0.35,0.18,0.25,0.03,0.14,0.03,0.23,42270,0.1,0.17,0.83,0.06,0.24,0.04,0.47,0.41,0.05,0.27,3.539,0,1.361095721,0.2273,3,1,64,0.4038,0.8175,1,0.2820,0.7931,0.25,3,
36047086200,1,3003,0,0.97,0,0,0,0.02,0.01,0.01,0.38,0.62,0.84,0.16,0.01,0.03,0.42,0.2,0.22,0.04,0.09,0.02,0.15,44018,0.12,0.17,0.83,0.15,0.2,0,0.56,0.33,0.09,0.18,3.528,0,1.342299996,0.3573,3,1,78,0.4904,0.7638,1,0.1946,0.7783,0.25,3,
36047086400,1,2203,0,0.96,0,0.01,0,0.03,0,0.08,0.52,0.48,0.85,0.15,0,0.01,0.33,0.25,0.26,0.06,0.09,0.02,0.14,42794,0.2,0.13,0.87,0,0.21,0.02,0.56,0.37,0.07,0.23,7.693,0,1.108775713,0.9558,4,1,62,0.4458,0.678,1,0.1022,0.2506,0.25,3,
36047086600,1,3175,0.02,0.95,0,0,0,0.02,0.01,0.04,0.5,0.5,0.85,0.15,0.02,0.02,0.3,0.17,0.28,0.08,0.13,0.03,0.13,46438,0.07,0.11,0.89,0.03,0.15,0.04,0.54,0.44,0.05,0.27,4.785,0,0.967745508,0.7008,4,1,69,0.4596,0.7341,1,0.1237,0.5721,0.25,3,
36047086800,1,3118,0.09,0.85,0.001,0.01,0,0.04,0.01,0.08,0.39,0.61,0.7,0.3,0.03,0.02,0.41,0.21,0.16,0.07,0.1,0.08,0.25,47679,0.09,0.18,0.82,0.08,0.24,0,0.43,0.43,0.07,0.3,6.934,0,1.127356196,0.3395,3,3,157,0.4181,0.7512,0,0.1336,0.5078,0.25,3,
36047087000,1,3187,0.01,0.93,0,0,0,0.06,0,0.05,0.42,0.58,0.78,0.22,0.02,0.01,0.38,0.24,0.16,0.06,0.14,0.04,0.23,33750,0.14,0.12,0.88,0.02,0.17,0.03,0.54,0.4,0.07,0.23,5.532,0,1.228580316,0.3791,3,3,78,0.4639,0.8676,1,0.1088,0.4749,0.25,3,
36047087200,1,2726,0.02,0.94,0,0.02,0,0.01,0.01,0.06,0.53,0.47,0.87,0.13,0,0.02,0.38,0.22,0.21,0.09,0.07,0.01,0.15,42891,0.13,0.06,0.94,0,0.09,0,0.65,0.38,0.08,0.17,7.424,0,1.300859027,0.5918,4,1,63,0.4245,0.7809,1,0.0429,0.2226,0.25,3,
36047087401,1,3122,0.04,0.91,0,0,0,0.03,0.02,0.08,0.48,0.52,0.8,0.2,0.02,0,0.38,0.2,0.22,0.03,0.15,0.12,0.31,30150,0.13,0.16,0.84,0,0.25,0.04,0.33,0.57,0.08,0.37,3.388,0,1.007161094,0.1987,3,1,63,0.4507,0.92,1,0.1105,0.6496,0.25,3,
36047087600,1,1693,0.19,0.73,0,0.03,0,0.01,0.04,0.03,0.67,0.33,0.92,0.08,0.03,0.05,0.29,0.26,0.2,0.09,0.1,0.03,0.15,40109,0.05,0.1,0.9,0,0.14,0.05,0.58,0.39,0.06,0.24,3.361,0,0.873954259,0.0207,3,0,55,0.4834,0.8346,0,0.0297,0.1748,0.25,3,
36047087800,1,2816,0.01,0.94,0,0.01,0,0.03,0.01,0.04,0.41,0.59,0.74,0.26,0.07,0.05,0.41,0.14,0.14,0.02,0.17,0.06,0.32,40208,0.11,0.16,0.84,0.03,0.24,0.02,0.35,0.55,0.06,0.32,3.758,0,0.845878483,0.349,3,1,100,0.4178,0.9746,5,0.1698,0.7403,0.25,3,
36047088000,1,3208,0.06,0.92,0,0,0,0.01,0.01,0.07,0.48,0.52,0.84,0.16,0.03,0.03,0.3,0.21,0.27,0.06,0.1,0,0.16,51827,0.07,0.12,0.89,0.08,0.15,0.03,0.61,0.36,0.06,0.19,3.336,0,0.637396125,0.2319,3,2,112,0.3913,0.6304,0,0.0247,0.2737,0.25,3,
36047088200,1,6660,0.02,0.95,0,0.02,0,0.01,0,0.03,0.48,0.52,0.83,0.17,0,0.03,0.39,0.19,0.21,0.06,0.12,0.04,0.14,46750,0.09,0.17,0.84,0.04,0.23,0.03,0.55,0.37,0.04,0.2,3.547,0,0.611755233,0.7715,4,1,133,0.4023,0.7263,1,0.3182,1.1971,0.25,3,
36047088400,1,4923,0.04,0.91,0,0.01,0,0.01,0.02,0.04,0.53,0.47,0.79,0.21,0.02,0.03,0.36,0.25,0.15,0.03,0.16,0.03,0.22,37853,0.08,0.25,0.75,0.1,0.35,0.01,0.38,0.45,0.06,0.28,3.437,0,0.463118144,0.6826,4,1,117,0.4464,0.7948,3,0.3397,1.3652,0.25,3,
36047088600,1,4472,0.01,0.94,0.004,0.01,0,0.03,0.02,0.07,0.48,0.52,0.78,0.22,0.01,0.06,0.41,0.2,0.15,0.07,0.1,0.05,0.22,45208,0.12,0.18,0.82,0.03,0.24,0.04,0.43,0.48,0.07,0.3,4.127,0,0.939704626,0.9475,4,1,108,0.4521,0.8053,1,0.2275,1.2630,0.25,3,
36047088800,1,4274,0.02,0.88,0,0,0,0.1,0,0.12,0.49,0.51,0.83,0.17,0.04,0.05,0.36,0.15,0.23,0.05,0.12,0.05,0.18,43046,0.11,0.13,0.87,0.06,0.18,0.06,0.48,0.44,0.07,0.29,6.6,0,1.191282851,1.1428,4,1,114,0.4284,0.8121,1,0.2061,0.9332,0.25,3,
36047089000,1,6750,0.08,0.87,0,0,0,0.04,0.01,0.12,0.62,0.38,0.81,0.19,0.09,0.05,0.42,0.13,0.13,0.02,0.16,0.01,0.39,28688,0.17,0.12,0.88,0,0.18,0.06,0.42,0.54,0.03,0.35,5.288,0,1.053043436,1.1318,4,1,172,0.4443,0.9726,6,0.3100,1.5219,0.25,3,
36047089200,1,3651,0.05,0.93,0.017,0,0,0,0,0.06,0.49,0.51,0.77,0.23,0.01,0.06,0.44,0.17,0.12,0.01,0.19,0.07,0.32,25350,0.13,0.22,0.78,0.07,0.34,0,0.31,0.56,0.05,0.36,3.336,0,0.498623922,1.0786,4,6,284,0.4258,0.9346,4,0.5029,2.2985,0.25,3,
36047089400,1,3751,0.04,0.89,0,0.01,0,0.05,0.01,0.1,0.71,0.29,0.88,0.12,0.02,0.04,0.41,0.19,0.23,0.04,0.06,0.05,0.28,43159,0.13,0.11,0.89,0.02,0.17,0,0.52,0.44,0.01,0.33,3.586,0,0.874261579,1.613,4,2,97,0.4582,0.8067,2,0.1880,0.7222,0.19,1,
36047089600,1,3411,0.04,0.85,0,0.06,0,0.05,0,0.07,0.5,0.5,0.77,0.23,0.01,0.05,0.41,0.18,0.12,0.09,0.13,0.05,0.26,34482,0.1,0.1,0.91,0.03,0.13,0,0.49,0.45,0.04,0.34,3.673,0,1.109561517,1.1971,4,3,111,0.4488,0.703,4,0.2391,1.0091,0.22,2,
36047089800,1,1777,0.03,0.95,0,0,0,0.02,0,0.07,0.62,0.38,0.83,0.17,0.01,0.04,0.41,0.17,0.23,0.06,0.08,0.01,0.26,38988,0.18,0.13,0.87,0.01,0.21,0,0.5,0.45,0.04,0.3,3.133,0,0.926754976,2.369,5,1,95,0.4541,0.7038,4,0.0742,0.2737,0.22,2,
36047090000,1,5358,0.05,0.83,0,0,0,0.11,0.01,0.18,0.7,0.3,0.88,0.12,0.02,0.05,0.34,0.23,0.16,0.04,0.15,0.11,0.37,27716,0.09,0.1,0.9,0.02,0.15,0,0.42,0.55,0.04,0.4,3.048,0,0.465835477,1.0106,4,2,209,0.5195,0.8797,4,0.1533,0.7024,0.19,1,
36047090200,1,3886,0.02,0.78,0,0.06,0,0.13,0.01,0.18,0.68,0.32,0.85,0.15,0.03,0.08,0.37,0.16,0.12,0.03,0.21,0.11,0.4,42734,0.19,0.11,0.89,0.05,0.16,0,0.32,0.67,0.03,0.5,3.084,0,0.819089023,1.7425,4,1,103,0.4848,0.9606,7,0.0973,0.4435,0.19,1,
36047090600,1,4318,0.06,0.71,0.009,0.01,0,0.21,0,0.32,0.75,0.25,0.85,0.15,0.03,0.05,0.31,0.15,0.18,0.02,0.26,0.11,0.48,15674,0.22,0.12,0.88,0,0.18,0,0.27,0.7,0.03,0.51,3.041,0,1.132514873,2.9711,5,4,234,0.5363,0.9719,9,0.0231,0.1105,0.19,1,
36047090800,1,5679,0.06,0.7,0,0,0,0.19,0.04,0.31,0.89,0.11,0.92,0.08,0.03,0.02,0.4,0.14,0.1,0.01,0.3,0.06,0.62,12863,0.21,0.08,0.92,0.02,0.12,0.03,0.21,0.83,0.04,0.62,3.041,0,1.179817808,4.3722,5,2,328,0.5245,0.9722,9,0.2094,0.7634,0.19,1,
36047091000,1,6094,0.07,0.82,0.005,0,0,0.08,0.02,0.2,0.84,0.16,0.89,0.11,0.05,0.02,0.25,0.21,0.12,0.01,0.32,0.13,0.67,10746,0.29,0.07,0.93,0.05,0.11,0,0.21,0.79,0.09,0.52,3.261,0,1.087360944,3.5947,5,1,179,0.4848,0.9755,9,0.0165,0.0890,0.19,1,
36047091200,1,6627,0.1,0.64,0.009,0.05,0,0.18,0.03,0.37,0.86,0.14,0.94,0.06,0.06,0.09,0.32,0.14,0.15,0,0.23,0.05,0.5,20360,0.23,0.08,0.93,0.06,0.09,0.04,0.29,0.74,0.06,0.51,3.25,0,1.104727081,3.2522,5,0,265,0.4554,0.9567,9,0.0016,0.0033,0.19,1,
36047091600,1,4790,0.02,0.9,0,0,0,0.04,0.03,0.1,0.7,0.3,0.83,0.17,0.04,0.08,0.37,0.2,0.13,0.01,0.17,0.02,0.33,31105,0.12,0.11,0.89,0.05,0.14,0.02,0.35,0.64,0.06,0.44,3.477,0,1.128916121,1.9474,4,2,157,0.4833,0.8886,5,0.1352,0.5985,0.22,2,
36047091800,1,3058,0.12,0.7,0.004,0,0,0.16,0.02,0.47,0.65,0.35,0.84,0.16,0.03,0.04,0.36,0.19,0.19,0.03,0.16,0.14,0.39,27500,0.15,0.15,0.85,0.02,0.22,0.08,0.43,0.52,0.03,0.35,3.428,0,1.10176755,2.8452,5,1,68,0.5117,0.9676,3,0.0132,0.0528,0.22,2,
36047092000,1,3406,0.05,0.83,0.012,0,0,0.11,0,0.19,0.74,0.26,0.92,0.08,0.03,0.07,0.27,0.23,0.19,0.05,0.17,0.01,0.34,32292,0.13,0.08,0.92,0.03,0.12,0,0.47,0.56,0.05,0.37,4.238,0,1.515211526,1.4157,4,1,134,0.5836,0.8507,2,0.0330,0.2852,0.22,2,
36047092200,1,2880,0.01,0.98,0,0,0,0,0.01,0,0.67,0.33,0.88,0.12,0,0.08,0.39,0.18,0.22,0.04,0.08,0,0.11,39485,0.14,0.15,0.86,0.04,0.2,0.04,0.59,0.4,0.06,0.16,5.979,0,1.54848267,1.1407,4,1,53,0.4012,0.5961,1,0.0429,0.1748,0.22,2,
36047092400,1,3420,0.02,0.88,0,0,0,0.11,0,0.16,0.56,0.44,0.83,0.17,0.03,0.06,0.37,0.18,0.19,0.05,0.12,0.05,0.21,37266,0.1,0.15,0.85,0.04,0.22,0,0.5,0.43,0.04,0.27,3.15,0,X,2.6487,5,4,228,0.4417,0.883,2,0.1385,0.7271,0.19,1,
36047092800,1,2680,0.01,0.89,0.012,0.02,0,0.07,0,0.07,0.41,0.59,0.84,0.16,0.01,0.05,0.31,0.13,0.28,0.11,0.11,0.04,0.12,45762,0.09,0.15,0.85,0.03,0.22,0,0.61,0.31,0.09,0.13,5.455,0,1.453256841,0.8425,4,1,49,0.4287,0.539,1,0.0660,0.4485,0.25,3,
36047093000,1,2581,0,0.93,0,0.01,0,0.03,0.03,0.01,0.53,0.47,0.84,0.16,0,0.04,0.31,0.16,0.33,0.07,0.08,0,0.1,56014,0.12,0.11,0.9,0.09,0.13,0.04,0.68,0.35,0.04,0.15,3.359,0,1.556577601,0.8436,4,0,73,0.3955,0.5439,2,0.0049,0.0462,0.25,3,
36047093200,1,1336,0.01,0.96,0,0,0,0.01,0.02,0.01,0.41,0.59,0.76,0.24,0.02,0.03,0.34,0.16,0.26,0.12,0.06,0.01,0.04,83500,0.14,0.13,0.87,0.06,0.18,0,0.61,0.36,0.11,0.12,2.855,0,X,-0.735,2,0,45,0.3713,0.2964,1,0.0000,0.0000,0.24,2,
36047093400,1,2464,0.03,0.94,0,0.01,0,0.02,0,0.05,0.43,0.57,0.88,0.12,0.01,0.04,0.26,0.23,0.31,0.08,0.07,0.02,0.11,51648,0.09,0.1,0.9,0.02,0.14,0,0.74,0.23,0.05,0.09,3.476,0,1.499763596,0.4119,3,1,45,0.4277,0.4169,1,0.0181,0.0923,0.25,3,
36047093600,1,1882,0,0.96,0,0.03,0,0,0.01,0.01,0.53,0.47,0.88,0.12,0,0.04,0.32,0.2,0.28,0.09,0.07,0.02,0.07,71964,0.03,0.07,0.93,0.03,0.1,0.04,0.66,0.39,0.08,0.17,3.468,0,1.447593399,0.3861,3,1,71,0.3674,0.4204,1,0.1517,0.3941,0.25,3,
36047093800,1,2196,0.01,0.98,0,0,0,0,0.01,0.01,0.45,0.55,0.78,0.22,0.03,0.04,0.4,0.19,0.17,0.05,0.12,0.07,0.25,34018,0.14,0.14,0.86,0.1,0.19,0,0.52,0.41,0.08,0.24,3.406,0,1.338258652,0.2992,3,1,45,0.481,0.6828,1,0.1022,0.4930,0.25,3,
36047094401,1,3916,0,0.99,0,0,0,0,0.01,0.04,0.4,0.6,0.81,0.19,0.02,0.04,0.35,0.19,0.25,0.08,0.07,0.06,0.14,66167,0.16,0.11,0.89,0.02,0.15,0.04,0.62,0.36,0.08,0.16,2.813,0,1.694383612,0.2864,3,1,79,0.4103,0.6056,2,0.0313,0.2341,0.25,3,
36047094402,1,2907,0.06,0.91,0,0.01,0,0.02,0,0.09,0.86,0.14,0.95,0.05,0.01,0.1,0.34,0.16,0.15,0.01,0.23,0.05,0.34,23417,0.19,0.08,0.92,0.01,0.13,0,0.33,0.64,0.02,0.49,2.805,0,1.585702407,-0.2614,3,0,49,0.4297,0.9068,5,X,X,0.25,3,
36047094600,1,1990,0.09,0.86,0.035,0,0,0,0.01,0.08,0.49,0.51,0.8,0.2,0.01,0.03,0.27,0.27,0.23,0.11,0.08,0.01,0.12,60950,0.11,0.12,0.88,0,0.2,0,0.59,0.39,0.09,0.18,3.015,0,X,-0.0798,3,1,68,0.4737,0.651,1,0.0181,0.0973,0.25,3,
36047095000,1,3236,0.03,0.95,0,0,0,0.01,0.01,0.03,0.45,0.55,0.86,0.14,0.01,0.03,0.34,0.17,0.28,0.07,0.09,0.04,0.12,68854,0.11,0.1,0.91,0.02,0.13,0.02,0.65,0.31,0.07,0.14,2.804,0,1.511195119,-0.0921,3,1,78,0.403,0.4967,1,0.0165,0.0791,0.25,3,
36047095400,1,4852,0.01,0.97,0,0.01,0,0,0,0.01,0.48,0.52,0.85,0.15,0.04,0.03,0.25,0.17,0.35,0.05,0.12,0.08,0.12,72610,0.09,0.13,0.88,0.05,0.18,0,0.67,0.27,0.06,0.11,3.086,0,1.466092677,0.2882,3,0,114,0.412,0.5295,1,0.0412,0.3842,0.25,3,
36047095600,1,4618,0.06,0.84,0.008,0.08,0,0.01,0,0.06,0.42,0.58,0.81,0.19,0.02,0.03,0.28,0.17,0.28,0.08,0.14,0.07,0.15,65459,0.06,0.09,0.91,0.04,0.11,0,0.63,0.32,0.05,0.2,2.721,0,1.217976696,0.0642,3,1,69,0.4472,0.6038,2,0.0379,0.1286,0.25,3,
36047095800,1,3840,0.05,0.79,0.004,0.06,0,0.08,0.01,0.12,0.5,0.5,0.89,0.11,0.07,0.03,0.3,0.18,0.21,0.08,0.13,0.08,0.14,62431,0.09,0.12,0.88,0.08,0.15,0,0.58,0.42,0.05,0.23,2.802,0,1.4108577,0.8871,4,0,73,0.4201,0.5289,0,0.0115,0.0495,0.25,3,
36047096000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,1.65405003,0.6093,3,0,51,-,X,X,X,X,0.25,3,
36047096200,1,1828,0.05,0.87,0.008,0.01,0,0.06,0.01,0.08,0.57,0.43,0.9,0.1,0.02,0.06,0.29,0.17,0.28,0.1,0.09,0.03,0.2,64750,0.03,0.09,0.91,0.03,0.12,0.01,0.62,0.34,0.02,0.24,2.861,0,1.4514636,1.0619,4,2,45,0.3851,0.5425,0,0.0148,0.0445,0.25,3,
36047096400,1,2212,0.02,0.86,0.033,0.03,0,0.01,0.04,0.1,0.6,0.4,0.87,0.13,0.05,0.02,0.3,0.19,0.29,0.1,0.05,0.03,0.22,51631,0.07,0.11,0.89,0.04,0.16,0,0.64,0.31,0.08,0.16,2.806,1,1.269047166,1.5529,4,1,84,0.3989,0.6894,1,0.0693,0.1649,0.25,3,
