FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36047086600,1,2993,0.02,0.95,0.000,0.01,0.000,0.02,0.01,0.03,0.52,0.48,0.83,0.17,0.02,0.02,0.32,0.18,0.28,0.09,0.10,0.02,0.13,45451,0.07,0.11,0.89,0.03,0.16,0.00,0.52,0.45,0.06,0.27,4.785,0,0.967745508,0.7008,4,1,20,0.4596,0.7341,1,0.1237,0.5721,0.25,3,
36047086800,1,3416,0.09,0.80,0.006,0.01,0.000,0.08,0.01,0.13,0.41,0.59,0.72,0.28,0.03,0.02,0.37,0.23,0.16,0.06,0.13,0.07,0.22,57850,0.08,0.17,0.83,0.05,0.23,0.00,0.39,0.49,0.07,0.36,6.934,0,1.127356196,0.3395,3,3,37,0.4181,0.7512,0,0.1336,0.5078,0.25,3,
36047087000,1,3285,0.01,0.93,0.000,0.00,0.000,0.06,0.00,0.07,0.41,0.59,0.76,0.24,0.02,0.01,0.40,0.21,0.17,0.07,0.14,0.06,0.25,35938,0.14,0.10,0.90,0.02,0.17,0.00,0.49,0.45,0.09,0.28,5.532,0,1.228580316,0.3791,3,1,16,0.4639,0.8676,1,0.1088,0.4749,0.25,3,
36047087200,1,2856,0.02,0.96,0.000,0.02,0.000,0.01,0.00,0.07,0.54,0.46,0.88,0.12,0.00,0.03,0.35,0.26,0.19,0.11,0.06,0.01,0.16,40965,0.10,0.06,0.94,0.00,0.10,0.00,0.61,0.42,0.09,0.21,7.424,0,1.300859027,0.5918,4,1,15,0.4245,0.7809,1,0.0429,0.2226,0.25,3,
36047087401,1,3291,0.10,0.86,0.000,0.00,0.000,0.04,0.01,0.13,0.53,0.47,0.84,0.16,0.02,0.02,0.40,0.18,0.23,0.04,0.12,0.13,0.37,29656,0.13,0.10,0.90,0.00,0.18,0.03,0.38,0.61,0.09,0.41,3.388,0,1.007161094,0.1987,3,1,19,0.4507,0.92,1,0.1105,0.6496,0.25,3,
36047087600,1,1513,0.11,0.73,0.000,0.04,0.000,0.05,0.07,0.07,0.65,0.35,0.94,0.06,0.02,0.04,0.32,0.22,0.20,0.08,0.12,0.04,0.28,31712,0.07,0.09,0.91,0.00,0.13,0.04,0.52,0.48,0.08,0.27,3.361,0,0.873954259,0.0207,3,0,26,0.4834,0.8346,0,0.0297,0.1748,0.25,3,
36047087800,1,2658,0.01,0.93,0.003,0.01,0.000,0.03,0.01,0.05,0.44,0.56,0.75,0.25,0.08,0.06,0.37,0.16,0.16,0.03,0.15,0.07,0.29,36693,0.11,0.17,0.84,0.03,0.23,0.05,0.36,0.52,0.07,0.31,3.758,0,0.845878483,0.349,3,1,27,0.4178,0.9746,5,0.1698,0.7403,0.25,3,
36047088000,1,2876,0.03,0.95,0.000,0.00,0.000,0.01,0.01,0.07,0.53,0.47,0.87,0.13,0.03,0.04,0.34,0.19,0.31,0.06,0.03,0.00,0.17,50302,0.05,0.12,0.88,0.09,0.15,0.05,0.64,0.34,0.05,0.18,3.336,0,0.637396125,0.2319,3,2,34,0.3913,0.6304,0,0.0247,0.2737,0.25,3,
36047088200,1,6750,0.08,0.88,0.000,0.03,0.000,0.01,0.01,0.10,0.53,0.47,0.87,0.13,0.00,0.01,0.33,0.21,0.23,0.10,0.12,0.07,0.17,48043,0.05,0.12,0.89,0.04,0.15,0.04,0.65,0.32,0.04,0.17,3.547,0,0.611755233,0.7715,4,0,16,0.4023,0.7263,1,0.3182,1.1971,0.25,3,
36047088400,1,5305,0.02,0.95,0.000,0.01,0.000,0.01,0.01,0.04,0.52,0.48,0.77,0.23,0.02,0.03,0.33,0.24,0.17,0.04,0.17,0.03,0.24,43099,0.11,0.17,0.83,0.01,0.27,0.02,0.42,0.53,0.05,0.32,3.437,0,0.463118144,0.6826,4,1,18,0.4464,0.7948,3,0.3397,1.3652,0.25,3,
36047088600,1,4473,0.01,0.91,0.003,0.01,0.000,0.05,0.02,0.09,0.50,0.50,0.77,0.23,0.01,0.04,0.45,0.19,0.16,0.05,0.09,0.05,0.26,37359,0.14,0.17,0.83,0.03,0.24,0.02,0.41,0.50,0.06,0.32,4.127,0,0.939704626,0.9475,4,1,18,0.4521,0.8053,1,0.2275,1.2630,0.25,3,
36047088800,1,4125,0.02,0.87,0.000,0.01,0.000,0.06,0.04,0.07,0.46,0.54,0.81,0.19,0.03,0.05,0.33,0.16,0.27,0.05,0.10,0.04,0.14,45131,0.11,0.13,0.87,0.06,0.17,0.03,0.47,0.47,0.08,0.30,6.6,0,1.191282851,1.1428,4,1,19,0.4284,0.8121,1,0.2061,0.9332,0.25,3,
36047089000,1,6370,0.08,0.87,0.000,0.01,0.000,0.03,0.01,0.14,0.54,0.46,0.78,0.22,0.09,0.05,0.41,0.15,0.14,0.03,0.13,0.04,0.33,29082,0.13,0.12,0.88,0.00,0.19,0.03,0.41,0.53,0.05,0.32,5.288,0,1.053043436,1.1318,4,1,18,0.4443,0.9726,6,0.3100,1.5219,0.25,3,
36047089200,1,3756,0.04,0.93,0.013,0.00,0.000,0.01,0.01,0.08,0.50,0.50,0.76,0.24,0.03,0.07,0.41,0.19,0.09,0.01,0.19,0.12,0.39,20528,0.15,0.20,0.80,0.04,0.29,0.02,0.29,0.60,0.04,0.44,3.336,0,0.498623922,1.0786,4,3,43,0.4258,0.9346,4,0.5029,2.2985,0.25,3,
36047089400,1,3794,0.06,0.80,0.000,0.04,0.000,0.06,0.04,0.10,0.67,0.33,0.86,0.14,0.03,0.05,0.37,0.17,0.28,0.03,0.07,0.01,0.29,41269,0.13,0.09,0.91,0.00,0.15,0.00,0.49,0.51,0.01,0.37,3.586,0,0.874261579,1.613,4,2,23,0.4582,0.8067,2,0.1880,0.7222,0.19,1,
36047089600,1,3471,0.03,0.87,0.000,0.04,0.000,0.04,0.01,0.09,0.47,0.53,0.76,0.24,0.01,0.07,0.41,0.21,0.13,0.09,0.09,0.04,0.22,37168,0.12,0.09,0.91,0.04,0.12,0.00,0.50,0.46,0.05,0.33,3.673,0,1.109561517,1.1971,4,3,33,0.4488,0.703,4,0.2391,1.0091,0.22,2,
36047089800,1,1676,0.04,0.92,0.000,0.01,0.000,0.02,0.00,0.06,0.58,0.42,0.80,0.20,0.01,0.04,0.37,0.18,0.23,0.08,0.09,0.01,0.25,40000,0.17,0.15,0.85,0.01,0.21,0.00,0.48,0.45,0.05,0.30,3.133,0,0.926754976,2.369,5,1,44,0.4541,0.7038,4,0.0742,0.2737,0.22,2,
36047090000,1,5283,0.05,0.83,0.000,0.00,0.000,0.10,0.02,0.19,0.68,0.32,0.87,0.13,0.01,0.07,0.32,0.21,0.16,0.05,0.18,0.13,0.42,25049,0.08,0.09,0.91,0.03,0.13,0.00,0.37,0.61,0.05,0.45,3.048,0,0.465835477,1.0106,4,2,38,0.5195,0.8797,4,0.1533,0.7024,0.19,1,
36047090200,1,3339,0.04,0.77,0.000,0.06,0.000,0.11,0.01,0.18,0.63,0.37,0.82,0.18,0.04,0.09,0.33,0.19,0.11,0.04,0.22,0.11,0.38,41250,0.16,0.08,0.92,0.01,0.13,0.00,0.35,0.69,0.04,0.48,3.084,0,0.819089023,1.7425,4,1,25,0.4848,0.9606,7,0.0973,0.4435,0.19,1,
36047090600,1,4017,0.09,0.67,0.013,0.01,0.000,0.21,0.00,0.35,0.75,0.25,0.84,0.16,0.03,0.03,0.35,0.16,0.14,0.03,0.26,0.11,0.48,14500,0.15,0.11,0.89,0.00,0.17,0.00,0.28,0.70,0.04,0.48,3.041,0,1.132514873,2.9711,5,5,44,0.5363,0.9719,9,0.0231,0.1105,0.19,1,
36047090800,1,6254,0.10,0.72,0.002,0.01,0.000,0.15,0.03,0.31,0.87,0.13,0.91,0.09,0.03,0.04,0.39,0.13,0.09,0.01,0.31,0.03,0.65,12052,0.25,0.08,0.92,0.02,0.11,0.02,0.19,0.82,0.03,0.64,3.041,0,1.179817808,4.3722,5,2,40,0.5245,0.9722,9,0.2094,0.7634,0.19,1,
36047091000,1,5201,0.03,0.86,0.004,0.00,0.000,0.07,0.03,0.22,0.86,0.14,0.92,0.08,0.05,0.03,0.28,0.22,0.12,0.01,0.30,0.13,0.63,11014,0.25,0.10,0.90,0.10,0.15,0.00,0.25,0.73,0.11,0.42,3.261,0,1.087360944,3.5947,5,1,29,0.4848,0.9755,9,0.0165,0.0890,0.19,1,
36047091200,1,6920,0.09,0.70,0.010,0.05,0.000,0.12,0.03,0.30,0.85,0.15,0.93,0.07,0.07,0.09,0.37,0.12,0.13,0.01,0.21,0.07,0.49,21747,0.21,0.07,0.93,0.03,0.10,0.00,0.29,0.74,0.02,0.56,3.25,0,1.104727081,3.2522,5,0,33,0.4554,0.9567,9,0.0016,0.0033,0.19,1,
36047091600,1,4202,0.07,0.88,0.000,0.00,0.000,0.02,0.03,0.13,0.77,0.23,0.90,0.10,0.04,0.05,0.37,0.22,0.14,0.01,0.17,0.02,0.32,32610,0.10,0.10,0.90,0.05,0.13,0.02,0.39,0.59,0.04,0.42,3.477,0,1.128916121,1.9474,4,3,29,0.4833,0.8886,5,0.1352,0.5985,0.22,2,
36047091800,1,2759,0.09,0.76,0.004,0.00,0.000,0.13,0.02,0.44,0.67,0.33,0.85,0.15,0.04,0.06,0.29,0.19,0.22,0.04,0.16,0.17,0.38,30326,0.16,0.12,0.88,0.02,0.17,0.09,0.44,0.52,0.03,0.36,3.428,0,1.10176755,2.8452,5,1,25,0.5117,0.9676,3,0.0132,0.0528,0.22,2,
36047092000,1,3229,0.04,0.86,0.010,0.00,0.000,0.09,0.00,0.19,0.71,0.29,0.89,0.11,0.03,0.05,0.26,0.23,0.23,0.03,0.16,0.01,0.30,39570,0.12,0.05,0.95,0.03,0.06,0.00,0.54,0.56,0.04,0.33,4.238,0,1.515211526,1.4157,4,0,36,0.5836,0.8507,2,0.0330,0.2852,0.22,2,
36047092200,1,2909,0.02,0.97,0.000,0.00,0.000,0.00,0.02,0.02,0.71,0.29,0.94,0.06,0.00,0.06,0.38,0.21,0.21,0.03,0.10,0.00,0.13,39934,0.15,0.11,0.89,0.04,0.16,0.04,0.57,0.46,0.03,0.24,5.979,0,1.54848267,1.1407,4,1,10,0.4012,0.5961,1,0.0429,0.1748,0.22,2,
36047092400,1,3314,0.01,0.89,0.000,0.00,0.000,0.10,0.00,0.14,0.59,0.41,0.84,0.16,0.03,0.04,0.41,0.17,0.18,0.05,0.11,0.05,0.18,36500,0.09,0.11,0.89,0.03,0.16,0.00,0.53,0.45,0.03,0.29,3.15,0,X,2.6487,5,4,40,0.4417,0.883,2,0.1385,0.7271,0.19,1,
36047092800,1,2987,0.02,0.89,0.006,0.01,0.000,0.08,0.00,0.08,0.44,0.56,0.88,0.12,0.01,0.03,0.31,0.10,0.29,0.13,0.13,0.04,0.12,51306,0.08,0.13,0.87,0.03,0.20,0.00,0.63,0.30,0.09,0.14,5.455,0,1.453256841,0.8425,4,1,15,0.4287,0.539,1,0.0660,0.4485,0.25,3,
36047093000,1,2749,0.00,0.96,0.000,0.01,0.000,0.00,0.03,0.01,0.48,0.52,0.82,0.18,0.01,0.03,0.26,0.18,0.35,0.08,0.09,0.00,0.12,58914,0.12,0.10,0.90,0.00,0.13,0.06,0.64,0.35,0.06,0.17,3.359,0,1.556577601,0.8436,4,0,15,0.3955,0.5439,2,0.0049,0.0462,0.25,3,
36047093200,1,1256,0.03,0.96,0.000,0.00,0.000,0.01,0.01,0.03,0.38,0.62,0.74,0.26,0.01,0.02,0.28,0.15,0.28,0.16,0.10,0.01,0.04,86563,0.13,0.10,0.90,0.00,0.16,0.00,0.62,0.35,0.11,0.14,2.855,0,X,-0.735,2,0,27,0.3713,0.2964,1,0.0000,0.0000,0.24,2,
36047093400,1,2393,0.02,0.95,0.000,0.01,0.000,0.02,0.00,0.06,0.42,0.58,0.90,0.10,0.01,0.04,0.30,0.20,0.31,0.06,0.07,0.01,0.11,48941,0.08,0.06,0.94,0.02,0.08,0.00,0.73,0.28,0.07,0.12,3.476,0,1.499763596,0.4119,3,1,16,0.4277,0.4169,1,0.0181,0.0923,0.25,3,
36047093600,1,1863,0.00,0.96,0.000,0.03,0.000,0.00,0.01,0.01,0.51,0.49,0.89,0.11,0.01,0.04,0.33,0.19,0.27,0.09,0.07,0.02,0.08,72813,0.01,0.07,0.93,0.03,0.11,0.00,0.64,0.42,0.07,0.19,3.468,0,1.447593399,0.3861,3,1,31,0.3674,0.4204,1,0.1517,0.3941,0.25,3,
36047093800,1,2315,0.02,0.97,0.000,0.00,0.000,0.00,0.00,0.03,0.42,0.58,0.75,0.25,0.02,0.04,0.41,0.14,0.20,0.08,0.11,0.06,0.23,38631,0.14,0.14,0.86,0.10,0.18,0.02,0.50,0.44,0.08,0.26,3.406,0,1.338258652,0.2992,3,1,18,0.481,0.6828,1,0.1022,0.4930,0.25,3,
36047094401,1,3896,0.01,0.96,0.006,0.01,0.000,0.02,0.00,0.05,0.42,0.58,0.82,0.18,0.01,0.05,0.35,0.22,0.24,0.06,0.07,0.08,0.13,71591,0.14,0.12,0.88,0.00,0.17,0.05,0.59,0.38,0.08,0.18,2.813,0,1.694383612,0.2864,3,1,19,0.4103,0.6056,2,0.0313,0.2341,0.25,3,
36047094402,1,2897,0.09,0.86,0.000,0.00,0.000,0.04,0.00,0.25,0.84,0.16,0.94,0.06,0.01,0.06,0.33,0.23,0.13,0.02,0.22,0.06,0.52,17000,0.19,0.08,0.92,0.00,0.14,0.00,0.35,0.72,0.02,0.46,2.805,0,1.585702407,-0.2614,3,0,14,0.4297,0.9068,5,X,X,0.25,3,
36047094600,1,1812,0.03,0.93,0.022,0.00,0.000,0.00,0.01,0.03,0.52,0.48,0.87,0.13,0.01,0.02,0.31,0.32,0.20,0.08,0.07,0.01,0.14,58026,0.11,0.08,0.92,0.00,0.13,0.00,0.63,0.40,0.09,0.18,3.015,0,X,-0.0798,3,1,26,0.4737,0.651,1,0.0181,0.0973,0.25,3,
36047095000,1,3252,0.04,0.94,0.000,0.00,0.000,0.01,0.01,0.03,0.47,0.53,0.88,0.12,0.02,0.03,0.33,0.18,0.29,0.08,0.06,0.04,0.08,73472,0.10,0.10,0.91,0.08,0.12,0.02,0.64,0.32,0.08,0.14,2.804,0,1.511195119,-0.0921,3,1,18,0.403,0.4967,1,0.0165,0.0791,0.25,3,
36047095400,1,4557,0.01,0.96,0.000,0.01,0.000,0.01,0.00,0.02,0.49,0.51,0.86,0.14,0.04,0.05,0.21,0.17,0.34,0.06,0.12,0.10,0.13,65500,0.06,0.12,0.88,0.06,0.18,0.00,0.64,0.28,0.07,0.12,3.086,0,1.466092677,0.2882,3,0,14,0.412,0.5295,1,0.0412,0.3842,0.25,3,
36047095600,1,4709,0.04,0.90,0.007,0.04,0.000,0.01,0.00,0.04,0.46,0.54,0.83,0.17,0.02,0.04,0.30,0.18,0.29,0.08,0.10,0.09,0.10,63456,0.06,0.09,0.91,0.06,0.10,0.08,0.66,0.29,0.04,0.19,2.721,0,1.217976696,0.0642,3,1,13,0.4472,0.6038,2,0.0379,0.1286,0.25,3,
36047095800,1,3820,0.06,0.85,0.003,0.05,0.000,0.02,0.01,0.06,0.45,0.55,0.87,0.13,0.05,0.04,0.28,0.19,0.24,0.06,0.13,0.12,0.14,62671,0.05,0.13,0.87,0.08,0.17,0.00,0.54,0.42,0.05,0.25,2.802,0,1.4108577,0.8871,4,0,19,0.4201,0.5289,0,0.0115,0.0495,0.25,3,
36047096000,1,0,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,X,0,1.65405003,0.6093,3,0,0,-,X,X,X,X,0.25,3,
36047096200,1,2055,0.04,0.87,0.009,0.01,0.000,0.07,0.01,0.09,0.58,0.42,0.90,0.10,0.02,0.05,0.29,0.19,0.27,0.08,0.09,0.02,0.17,70298,0.04,0.09,0.91,0.02,0.12,0.01,0.61,0.34,0.02,0.25,2.861,0,1.4514636,1.0619,4,1,22,0.3851,0.5425,0,0.0148,0.0445,0.25,3,
36047096400,1,1875,0.05,0.85,0.018,0.04,0.000,0.01,0.03,0.08,0.61,0.39,0.89,0.11,0.04,0.01,0.34,0.23,0.27,0.08,0.03,0.03,0.18,58542,0.03,0.09,0.91,0.00,0.13,0.00,0.71,0.26,0.09,0.12,2.806,1,1.269047166,1.5529,4,1,31,0.3989,0.6894,1,0.0693,0.1649,0.25,3,
36047096600,1,2445,0.05,0.80,0.000,0.05,0.000,0.07,0.04,0.07,0.58,0.42,0.84,0.16,0.02,0.02,0.32,0.22,0.27,0.07,0.06,0.06,0.12,63472,0.06,0.09,0.91,0.10,0.09,0.05,0.64,0.34,0.06,0.19,2.79,1,1.072124877,1.5292,4,1,15,0.4884,0.4633,0,0.0379,0.0857,0.25,3,
36047096800,1,1513,0.15,0.79,0.000,0.04,0.000,0.02,0.00,0.05,0.65,0.35,0.95,0.05,0.01,0.02,0.32,0.17,0.26,0.15,0.06,0.00,0.20,62308,0.11,0.07,0.93,0.07,0.07,0.11,0.67,0.31,0.06,0.18,2.892,1,1.232506768,1.513,4,4,16,0.5266,0.6316,0,0.0330,0.2061,0.25,3,
36047097000,1,2526,0.11,0.86,0.000,0.02,0.000,0.01,0.00,0.05,0.50,0.50,0.83,0.17,0.03,0.05,0.33,0.26,0.23,0.07,0.04,0.09,0.09,76094,0.09,0.15,0.85,0.06,0.18,0.07,0.70,0.22,0.02,0.11,3.063,0,1.396906464,1.2015,4,1,10,0.4546,0.3108,0,0.0297,0.1467,0.25,3,
36047097400,1,2967,0.11,0.81,0.000,0.02,0.000,0.05,0.01,0.08,0.59,0.41,0.86,0.14,0.04,0.05,0.35,0.20,0.12,0.09,0.14,0.00,0.23,60417,0.09,0.09,0.91,0.05,0.11,0.02,0.60,0.41,0.04,0.22,3.087,0,1.372805993,1.2871,4,2,36,0.334,0.9028,4,0.0610,0.1962,0.25,3,
36047098200,1,4241,0.05,0.87,0.000,0.00,0.000,0.08,0.00,0.16,0.88,0.12,0.95,0.05,0.01,0.05,0.43,0.17,0.12,0.02,0.19,0.13,0.38,23279,0.14,0.10,0.90,0.04,0.15,0.00,0.38,0.60,0.06,0.42,3.144,0,0.906880458,-0.5133,3,0,22,0.4834,0.9253,7,0.0000,0.0148,0.22,2,
36047098400,1,2143,0.03,0.96,0.000,0.01,0.000,0.00,0.00,0.00,0.54,0.46,0.85,0.15,0.03,0.02,0.30,0.21,0.31,0.10,0.03,0.06,0.16,67961,0.05,0.06,0.94,0.00,0.10,0.01,0.75,0.33,0.04,0.13,2.976,0,1.250316776,-0.5087,2,1,8,0.386,0.6355,1,0.0148,0.0511,0.25,3,
36047098600,1,3107,0.02,0.93,0.000,0.02,0.000,0.02,0.01,0.05,0.45,0.55,0.83,0.17,0.02,0.03,0.28,0.19,0.31,0.07,0.10,0.07,0.08,66845,0.09,0.08,0.92,0.00,0.10,0.05,0.68,0.33,0.06,0.13,2.906,0,1.317517378,0.0851,3,0,9,0.3518,0.5584,2,0.0264,0.1154,0.25,3,
36047098800,1,3283,0.11,0.84,0.000,0.02,0.000,0.02,0.00,0.07,0.58,0.42,0.84,0.16,0.05,0.05,0.32,0.17,0.27,0.05,0.07,0.05,0.20,65921,0.08,0.04,0.96,0.00,0.07,0.00,0.69,0.37,0.06,0.16,2.771,1,1.333058611,1.0867,4,0,13,0.3936,0.8684,2,0.0132,0.1088,0.25,3,
36047099000,1,1774,0.05,0.84,0.000,0.05,0.000,0.05,0.01,0.04,0.49,0.51,0.82,0.18,0.02,0.03,0.29,0.22,0.32,0.07,0.06,0.07,0.12,88824,0.08,0.08,0.92,0.11,0.08,0.00,0.76,0.23,0.03,0.12,2.629,1,1.003751227,0.763,4,0,15,0.5696,0.7158,1,0.0033,0.0049,0.25,3,
36047099200,1,2072,0.06,0.89,0.000,0.01,0.000,0.02,0.03,0.08,0.49,0.51,0.84,0.16,0.01,0.07,0.29,0.24,0.22,0.08,0.09,0.11,0.20,67411,0.06,0.09,0.91,0.03,0.13,0.03,0.60,0.39,0.04,0.24,2.758,1,0.833964881,0.3745,3,0,14,0.4067,0.7465,0,0.0346,0.0874,0.25,3,
36047099400,1,1838,0.14,0.82,0.015,0.00,0.000,0.02,0.00,0.06,0.55,0.45,0.89,0.11,0.02,0.02,0.20,0.23,0.35,0.12,0.07,0.06,0.12,65489,0.05,0.07,0.93,0.00,0.11,0.00,0.75,0.24,0.03,0.13,2.688,1,0.908934487,-0.4268,3,1,20,0.3862,0.3818,0,0.0247,0.1088,0.25,3,
36047099600,1,4225,0.06,0.90,0.000,0.04,0.000,0.00,0.00,0.03,0.48,0.52,0.87,0.13,0.01,0.04,0.30,0.21,0.23,0.11,0.09,0.07,0.07,69444,0.12,0.10,0.90,0.02,0.14,0.02,0.69,0.26,0.05,0.13,2.794,1,1.0200503,-1.0043,2,0,7,0.4389,0.7228,0,0.0165,0.0511,0.25,3,
36047099800,1,3361,0.05,0.94,0.000,0.00,0.000,0.00,0.01,0.01,0.44,0.56,0.81,0.19,0.03,0.03,0.33,0.20,0.29,0.08,0.05,0.05,0.11,71829,0.07,0.11,0.89,0.00,0.15,0.05,0.61,0.35,0.08,0.20,2.526,1,1.178407117,-3.1466,1,0,17,0.3577,0.4864,1,0.0247,0.1022,0.25,3,
36047100400,1,2887,0.03,0.91,0.019,0.02,0.000,0.01,0.01,0.02,0.52,0.48,0.87,0.13,0.02,0.05,0.27,0.23,0.27,0.10,0.05,0.02,0.10,68700,0.08,0.12,0.88,0.06,0.16,0.00,0.68,0.28,0.03,0.15,2.719,1,0.88509958,-3.6567,1,0,11,0.4007,0.3187,0,0.0247,0.0528,0.25,3,
36047100600,1,2686,0.03,0.87,0.005,0.02,0.000,0.01,0.06,0.04,0.53,0.47,0.89,0.11,0.02,0.04,0.30,0.15,0.31,0.13,0.06,0.09,0.10,78304,0.08,0.09,0.91,0.04,0.12,0.00,0.72,0.26,0.03,0.16,2.661,1,0.684208041,-3.0893,1,0,12,0.4068,0.479,2,0.0198,0.1336,0.25,3,
36047100800,1,2232,0.08,0.80,0.000,0.08,0.000,0.04,0.01,0.06,0.54,0.46,0.88,0.12,0.04,0.05,0.27,0.17,0.28,0.16,0.04,0.06,0.23,62794,0.09,0.06,0.94,0.00,0.09,0.04,0.64,0.35,0.03,0.26,2.524,0,0.71423696,-2.4661,1,0,9,0.4611,0.5402,0,0.0033,0.0148,0.25,3,
36047101000,1,2277,0.08,0.73,0.000,0.08,0.000,0.09,0.02,0.12,0.60,0.40,0.90,0.10,0.02,0.01,0.30,0.16,0.34,0.12,0.04,0.06,0.16,59386,0.13,0.10,0.90,0.10,0.11,0.00,0.71,0.25,0.02,0.16,2.583,0,0.737415772,-1.9115,2,2,15,0.4156,0.4788,0,0.0627,0.1451,0.25,3,
36047101200,1,2261,0.08,0.85,0.000,0.03,0.000,0.04,0.00,0.07,0.50,0.50,0.88,0.12,0.04,0.06,0.25,0.20,0.25,0.11,0.10,0.09,0.11,54375,0.10,0.11,0.89,0.12,0.13,0.00,0.60,0.36,0.05,0.20,2.629,0,1.039185838,0.0606,3,0,17,0.3527,0.5256,1,0.0214,0.0643,0.25,3,
36047101400,1,2186,0.06,0.85,0.000,0.06,0.000,0.03,0.01,0.05,0.43,0.57,0.87,0.13,0.04,0.03,0.25,0.19,0.28,0.10,0.11,0.05,0.14,60625,0.08,0.08,0.92,0.05,0.10,0.03,0.63,0.34,0.07,0.17,2.642,0,1.134398441,-0.6296,2,0,10,0.4122,0.5637,0,0.0495,0.1336,0.25,3,
36047101600,1,1710,0.05,0.88,0.000,0.04,0.000,0.01,0.02,0.01,0.48,0.52,0.80,0.20,0.00,0.05,0.18,0.27,0.35,0.09,0.07,0.03,0.04,98821,0.10,0.08,0.92,0.05,0.11,0.00,0.76,0.26,0.04,0.11,2.739,0,1.182778129,-2.2113,2,0,5,0.3105,0.2892,0,0.0033,0.0231,0.25,3,
36047101800,1,1767,0.02,0.92,0.000,0.02,0.000,0.02,0.03,0.06,0.60,0.40,0.93,0.07,0.03,0.02,0.15,0.15,0.37,0.21,0.07,0.02,0.06,71650,0.05,0.05,0.95,0.00,0.06,0.04,0.80,0.22,0.05,0.08,2.776,0,1.05484175,-4.1599,1,1,22,0.3802,0.1675,0,0.0049,0.0462,0.22,2,
36047102000,1,2171,0.12,0.82,0.000,0.02,0.000,0.00,0.03,0.06,0.56,0.44,0.91,0.09,0.03,0.03,0.20,0.20,0.29,0.15,0.09,0.09,0.15,96000,0.10,0.04,0.96,0.00,0.04,0.08,0.74,0.28,0.03,0.16,2.683,0,0.805950488,-3.1752,1,0,7,0.4016,0.4903,0,X,X,0.25,3,
36047102200,1,2091,0.06,0.78,0.000,0.11,0.000,0.03,0.02,0.03,0.47,0.53,0.79,0.21,0.02,0.02,0.28,0.22,0.27,0.10,0.09,0.04,0.12,63000,0.07,0.10,0.90,0.07,0.13,0.00,0.70,0.25,0.03,0.16,2.556,0,0.635453404,-2.8506,1,1,16,0.4349,0.7741,0,0.0148,0.0412,0.25,3,
36047102400,1,2203,0.04,0.87,0.000,0.09,0.000,0.00,0.00,0.01,0.52,0.48,0.89,0.11,0.01,0.01,0.26,0.27,0.29,0.11,0.06,0.03,0.03,83641,0.12,0.07,0.93,0.01,0.11,0.00,0.71,0.26,0.07,0.12,2.523,0,0.399981857,-3.6998,1,3,14,0.314,0.493,0,0.0115,0.0396,0.25,3,
36047102600,1,2448,0.04,0.93,0.000,0.00,0.000,0.02,0.01,0.05,0.51,0.49,0.90,0.10,0.01,0.03,0.39,0.18,0.26,0.10,0.04,0.03,0.07,72589,0.05,0.09,0.91,0.00,0.13,0.00,0.71,0.26,0.07,0.10,2.608,1,0.690629905,-4.3783,1,0,10,0.3814,0.4814,1,0.0115,0.1006,0.25,3,
36047102800,1,1767,0.02,0.94,0.000,0.02,0.000,0.02,0.00,0.02,0.47,0.53,0.78,0.22,0.00,0.01,0.27,0.19,0.35,0.11,0.05,0.06,0.08,73000,0.11,0.16,0.84,0.02,0.22,0.08,0.67,0.21,0.06,0.09,2.606,0,0.094629548,-4.598,1,2,27,0.4003,0.6502,2,0.0033,0.0165,0.25,3,
36047103400,1,3918,0.09,0.70,0.063,0.00,0.000,0.14,0.00,0.24,0.87,0.13,0.97,0.03,0.01,0.05,0.30,0.22,0.27,0.01,0.13,0.08,0.38,23133,0.21,0.08,0.92,0.04,0.11,0.00,0.32,0.64,0.03,0.49,2.498,0,0.400417879,-5.1109,1,1,27,0.5027,0.955,8,X,X,0.25,3,
36047105801,1,5913,0.36,0.57,0.003,0.00,0.000,0.04,0.02,0.20,0.65,0.35,0.93,0.07,0.06,0.03,0.33,0.13,0.18,0.07,0.19,0.28,0.31,20305,0.08,0.07,0.93,0.00,0.12,0.03,0.42,0.59,0.04,0.26,3.226,0,X,-3.733,1,0,11,0.4672,0.959,3,0.0478,0.0956,0.22,2,
