"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/30/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"03/31/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/01/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/02/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/03/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/04/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/05/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/06/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/07/2018","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/08/2018","AQS","360270007","1","0.9","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/09/2018","AQS","360270007","1","0.7","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/10/2018","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/11/2018","AQS","360270007","1","0.4","ppb","0","MILLBROOK","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/14/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/15/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/16/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/17/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/18/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/19/2018","AQS","360270007","1","0.6","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/20/2018","AQS","360270007","1","1","ppb","1","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/21/2018","AQS","360270007","1","0.8","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/22/2018","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/23/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/24/2018","AQS","360270007","1","0.4","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/25/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/26/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/27/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","20","83.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/28/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/29/2018","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"04/30/2018","AQS","360270007","1","1.1","ppb","1","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/01/2018","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/02/2018","AQS","360270007","1","1","ppb","1","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/03/2018","AQS","360270007","1","1.2","ppb","1","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/04/2018","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/05/2018","AQS","360270007","1","0.4","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/06/2018","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/07/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/08/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/09/2018","AQS","360270007","1","0.4","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/10/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/11/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/12/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/13/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/14/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/15/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/16/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/17/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/18/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/19/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/20/2018","AQS","360270007","1","0","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/21/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/22/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/23/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","21","88.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/24/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/25/2018","AQS","360270007","1","0.9","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/26/2018","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/27/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/28/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/29/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/30/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"05/31/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/01/2018","AQS","360270007","1","0","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/02/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/03/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/04/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/05/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/06/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/07/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/08/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/09/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/10/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/11/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/12/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/13/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/14/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/15/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/16/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/17/2018","AQS","360270007","1","0.5","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/18/2018","AQS","360270007","1","0.6","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/19/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/20/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","23","96.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/21/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/22/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/23/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/24/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/25/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/26/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/27/2018","AQS","360270007","1","0.2","ppb","0","MILLBROOK","22","92.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/28/2018","AQS","360270007","1","0.1","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
"06/29/2018","AQS","360270007","1","0.3","ppb","0","MILLBROOK","24","100.0000","42401","Sulfur dioxide","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","027","Dutchess","41.78555","-73.74136"
