DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-07-24,36061,16,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-25,36061,16,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-26,36061,20,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-27,36061,20,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-28,36061,20,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-29,36061,20,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-30,36061,20,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-31,36061,20,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-01,36061,38,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-02,36061,38,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-03,36061,38,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-04,36061,38,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-05,36061,38,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-06,36061,38,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-07,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-08,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-09,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-10,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-11,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-12,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-08-13,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
